139.944 136 3
134.944 136 5
134.944 144 5
139.944 144 3

139.944 136 3
144.944 136 5
144.944 144 5
139.944 144 3

139.944 136 3
144.944 136 1
144.944 144 1
139.944 144 3

139.944 136 3
134.944 136 1
134.944 144 1
139.944 144 3

139.944 136 3
134.944 136 5
134.944 144 5
139.944 144 3

