134.944 144 5
138.944 144 5
138.944 144 7
134.944 144 7

134.944 144 5
136.944 147.464 5
136.944 147.464 7
134.944 144 7

134.944 144 5
132.944 147.464 5
132.944 147.464 7
134.944 144 7

134.944 144 5
130.944 144 5
130.944 144 7
134.944 144 7

134.944 144 5
132.944 140.536 5
132.944 140.536 7
134.944 144 7

134.944 144 5
136.944 140.536 5
136.944 140.536 7
134.944 144 7

134.944 144 5
138.944 144 5
138.944 144 7
134.944 144 7

